unit_id,volume,kind,source_number,source_label,parent_id,printed_page,source_file,line,anchor_sha256,authority_state,review_state
ega:0.7.3.1,0,statement,7.3.1,0.7.3.1,ega:subsection:0.7.3,0\textsubscript{I}:66,ega0/ega0-7.tex,468,C9079818AE444168CDDE4ADD382F33EA93E303669A2EDB8D475525D9391AC395,english_discovery,unreviewed
ega:0.7.3.2,0,theorem,7.3.2,0.7.3.2,ega:subsection:0.7.3,0\textsubscript{I}:66,ega0/ega0-7.tex,494,2A6E35B39F900A54F614E02C5654816495B56B14169F5B031870B3F2F979A686,english_discovery,unreviewed
ega:0.7.3.2.1,0,lemma,7.3.2.1,0.7.3.2.1,ega:subsection:0.7.3,0\textsubscript{I}:66,ega0/ega0-7.tex,503,4CC1CAB96DCC637DB72DFCAE324B837BF1ED7AB746DB34237809747EF08C4053,english_discovery,unreviewed
ega:0.7.3.3,0,corollary,7.3.3,0.7.3.3,ega:subsection:0.7.3,0\textsubscript{I}:67,ega0/ega0-7.tex,515,7B7AC34CEC757E481D962E594C786E451F44E8F25736EB8FA112E27F1753F244,english_discovery,unreviewed
ega:0.7.3.3:proof,0,proof,proof,,ega:0.7.3.3,0\textsubscript{I}:67,ega0/ega0-7.tex,523,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:0.7.3.3:diagram:xymatrix:1,0,diagram,xymatrix:1,,ega:0.7.3.3,0\textsubscript{I}:67,ega0/ega0-7.tex,542,492BDC8578F7AAD81712916C9F333CF7C19B7B6DCF10E41E7BD08CB8DD7A095D,english_discovery,unreviewed
ega:0.7.3.4,0,corollary,7.3.4,0.7.3.4,ega:subsection:0.7.3,0\textsubscript{I}:67,ega0/ega0-7.tex,558,A1A2B73EEF2A5F3DD3DCA0A0EAAED369D33BF0D793253CA5A51198C0829CE214,english_discovery,unreviewed
ega:0.7.3.4:proof,0,proof,proof,,ega:0.7.3.4,0\textsubscript{I}:67,ega0/ega0-7.tex,566,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:0.7.3.5,0,corollary,7.3.5,0.7.3.5,ega:subsection:0.7.3,0\textsubscript{I}:67,ega0/ega0-7.tex,571,83B9EC09D02B88C5E87117913489BFF7D2D110A0ABA58268EB7E4408AD341B2B,english_discovery,unreviewed
ega:0.7.3.5:proof,0,proof,proof,,ega:0.7.3.5,0\textsubscript{I}:67,ega0/ega0-7.tex,582,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:0.7.3.6,0,corollary,7.3.6,0.7.3.6,ega:subsection:0.7.3,0\textsubscript{I}:68,ega0/ega0-7.tex,607,7F5FD26E7DB2FDF49604E9E443A9A9C7F2326C0492F9A9E22AED8AC7DBC5C797,english_discovery,unreviewed
ega:0.7.3.6:proof,0,proof,proof,,ega:0.7.3.6,0\textsubscript{I}:68,ega0/ega0-7.tex,612,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:0.7.3.7,0,corollary,7.3.7,0.7.3.7,ega:subsection:0.7.3,0\textsubscript{I}:68,ega0/ega0-7.tex,621,4DB7F14CD65F4AFDEFE43D251E04C26C79B770757015B04979772A76F0EFCF1F,english_discovery,unreviewed
ega:0.7.3.7:proof,0,proof,proof,,ega:0.7.3.7,0\textsubscript{I}:68,ega0/ega0-7.tex,627,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:subsection:0.7.4,0,subsection,subsection:0.7.4,subsection:0.7.4,ega:section:0.7,0\textsubscript{I}:68,ega0/ega0-7.tex,635,162C3B4B7D12C2C767A09146D53EF45F26AF3969FE955B71B7134DAA23F0702B,english_discovery,unreviewed
ega:0.7.4.1,0,definition,7.4.1,0.7.4.1,ega:subsection:0.7.4,0\textsubscript{I}:68,ega0/ega0-7.tex,638,B6C455F3E5F885474BC9BBC58CBE614E5F2FE54AD9CD8039AF79D17A737C9BA6,english_discovery,unreviewed
ega:0.7.4.2,0,proposition,7.4.2,0.7.4.2,ega:subsection:0.7.4,0\textsubscript{I}:68,ega0/ega0-7.tex,657,DA9CE4E38CD23E92BFA900D9FA985E987127E562F02D7F511ADFB033C0AFD11C,english_discovery,unreviewed
ega:0.7.4.2:proof,0,proof,proof,,ega:0.7.4.2,0\textsubscript{I}:68,ega0/ega0-7.tex,664,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:0.7.4.3,0,corollary,7.4.3,0.7.4.3,ega:subsection:0.7.4,0\textsubscript{I}:69,ega0/ega0-7.tex,689,19166E09016BD510A50C94DEF4A71941CED9F5747AE992456328DA7272C093DE,english_discovery,unreviewed
ega:0.7.4.3:proof,0,proof,proof,,ega:0.7.4.3,0\textsubscript{I}:69,ega0/ega0-7.tex,695,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:0.7.4.4,0,statement,7.4.4,0.7.4.4,ega:subsection:0.7.4,0\textsubscript{I}:69,ega0/ega0-7.tex,701,A556E6A0918ECA16FBE776AD47F3D3E2C657522CBC407E8D1442837BC9FD8207,english_discovery,unreviewed
ega:0.7.4.5,0,corollary,7.4.5,0.7.4.5,ega:subsection:0.7.4,0\textsubscript{I}:69,ega0/ega0-7.tex,714,98FFD7259221F05D28CDE7BB67F9AA0D385AEBFA4D44CDE310D6BCEB88D73C4F,english_discovery,unreviewed
ega:0.7.4.5:proof,0,proof,proof,,ega:0.7.4.5,0\textsubscript{I}:69,ega0/ega0-7.tex,720,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:subsection:0.7.5,0,subsection,subsection:0.7.5,subsection:0.7.5,ega:section:0.7,0\textsubscript{I}:69,ega0/ega0-7.tex,735,75F9DB228CD0D31DE9CFDFD338F0C1F941FB18D7B17C1E03B93D099C7B23B4BD,english_discovery,unreviewed
ega:0.7.5.1,0,statement,7.5.1,0.7.5.1,ega:subsection:0.7.5,0\textsubscript{I}:69,ega0/ega0-7.tex,738,89F1C8998018F1EBED3D5DB8410589B64221C37A066B42CA4ED7756C6E00F5AB,english_discovery,unreviewed
ega:0.7.5.2,0,statement,7.5.2,0.7.5.2,ega:subsection:0.7.5,0\textsubscript{I}:70,ega0/ega0-7.tex,787,19279818117FD2248AE9A388161B283E7C87DC3DB3FF6989D657A260DE903306,english_discovery,unreviewed
ega:0.7.5.3,0,statement,7.5.3,0.7.5.3,ega:subsection:0.7.5,0\textsubscript{I}:70,ega0/ega0-7.tex,803,2C2CE1C36348D5CF9C76D96F9A85829629E8822FD762FD92991070BA69831538,english_discovery,unreviewed
ega:0.7.5.4,0,proposition,7.5.4,0.7.5.4,ega:subsection:0.7.5,0\textsubscript{I}:70,ega0/ega0-7.tex,820,C5F033C60718EA9CD744491AF139922BB6816A08D1F07B5B9BE5C59246F57E7D,english_discovery,unreviewed
ega:0.7.5.4:proof,0,proof,proof,,ega:0.7.5.4,0\textsubscript{I}:71,ega0/ega0-7.tex,833,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:0.7.5.5,0,proposition,7.5.5,0.7.5.5,ega:subsection:0.7.5,0\textsubscript{I}:71,ega0/ega0-7.tex,868,4E6456ABBEA1E0DC07867EC8194E282D3757D9B7B958456934A2F52A61476DA0,english_discovery,unreviewed
ega:0.7.5.5:proof,0,proof,proof,,ega:0.7.5.5,0\textsubscript{I}:71,ega0/ega0-7.tex,884,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:subsection:0.7.6,0,subsection,subsection:0.7.6,subsection:0.7.6,ega:section:0.7,0\textsubscript{I}:72,ega0/ega0-7.tex,931,10E4C356E48A4E5A4603B597B27E1B1DEF8D3AB6DBF4CD24B308A07B710B14A4,english_discovery,unreviewed
ega:0.7.6.1,0,statement,7.6.1,0.7.6.1,ega:subsection:0.7.6,0\textsubscript{I}:72,ega0/ega0-7.tex,934,B19960F7D77A4C01415A3A9461944BF7226339341A46BA7A82BA6BAF16A1C1AA,english_discovery,unreviewed
ega:0.7.6.2,0,proposition,7.6.2,0.7.6.2,ega:subsection:0.7.6,0\textsubscript{I}:72,ega0/ega0-7.tex,948,F5D7F4DD600BA7B92B3C70B8E912BCA3633091852D2C3CE026EC60056321F9D4,english_discovery,unreviewed
ega:0.7.6.2:proof,0,proof,proof,,ega:0.7.6.2,0\textsubscript{I}:72,ega0/ega0-7.tex,954,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:0.7.6.3,0,corollary,7.6.3,0.7.6.3,ega:subsection:0.7.6,0\textsubscript{I}:72,ega0/ega0-7.tex,961,D30ADDB936C23C101356FA5750FD5D4EFBB4EA54EFAB0A1AFB6A9DDE54F0B902,english_discovery,unreviewed
ega:0.7.6.4,0,corollary,7.6.4,0.7.6.4,ega:subsection:0.7.6,0\textsubscript{I}:73,ega0/ega0-7.tex,975,B9637FDD0CE5BEFA9272FD9328E2565FB6ABC73815F000A2F028CFFD47A74308,english_discovery,unreviewed
ega:0.7.6.4:proof,0,proof,proof,,ega:0.7.6.4,0\textsubscript{I}:73,ega0/ega0-7.tex,979,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:0.7.6.5,0,statement,7.6.5,0.7.6.5,ega:subsection:0.7.6,0\textsubscript{I}:73,ega0/ega0-7.tex,987,767E0319A178B6CE4624366DF332DA223B02E701A8D4431D7030072AC5F002E0,english_discovery,unreviewed
ega:0.7.6.6,0,statement,7.6.6,0.7.6.6,ega:subsection:0.7.6,0\textsubscript{I}:73,ega0/ega0-7.tex,997,C4244B6BDBFB617D9A25D40661E7BCE006FE4DCED190BB09C154FA84F7F3ACA4,english_discovery,unreviewed
ega:0.7.6.7,0,statement,7.6.7,0.7.6.7,ega:subsection:0.7.6,0\textsubscript{I}:73,ega0/ega0-7.tex,1010,FE8AD92BEC7EE959938B1BDCD75E83B66FD823385013357F9312928E947C4F77,english_discovery,unreviewed
ega:0.7.6.8,0,statement,7.6.8,0.7.6.8,ega:subsection:0.7.6,0\textsubscript{I}:73,ega0/ega0-7.tex,1022,1278E123177357200727E3D745A5B0F6AA2E057367DC1C77CEDEC44EEEF9FE59,english_discovery,unreviewed
ega:0.7.6.9,0,statement,7.6.9,0.7.6.9,ega:subsection:0.7.6,0\textsubscript{I}:73,ega0/ega0-7.tex,1031,18C6993DEEDD4079F54485D33AD571061D40A4B9C86B705D125735D4CCF059E7,english_discovery,unreviewed
ega:0.7.6.10,0,proposition,7.6.10,0.7.6.10,ega:subsection:0.7.6,0\textsubscript{I}:73,ega0/ega0-7.tex,1048,3323A87B2D7155032DD3A1FF9B1F93E78D35DFD21AFD67976F2544EA9DC03BB4,english_discovery,unreviewed
ega:0.7.6.11,0,proposition,7.6.11,0.7.6.11,ega:subsection:0.7.6,0\textsubscript{I}:74,ega0/ega0-7.tex,1058,A95CBB6E67F319E69239B0627A7364C9034BFAB6DE792B3D8559A0C917EBE5A8,english_discovery,unreviewed
ega:0.7.6.11:proof,0,proof,proof,,ega:0.7.6.11,0\textsubscript{I}:74,ega0/ega0-7.tex,1071,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:0.7.6.12,0,corollary,7.6.12,0.7.6.12,ega:subsection:0.7.6,0\textsubscript{I}:74,ega0/ega0-7.tex,1099,3FD4385D47AE4726BD4798F2F3A007B2EAFC3A2A52EBBC757767990BF122CA85,english_discovery,unreviewed
ega:0.7.6.12:proof,0,proof,proof,,ega:0.7.6.12,0\textsubscript{I}:74,ega0/ega0-7.tex,1104,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:0.7.6.13,0,proposition,7.6.13,0.7.6.13,ega:subsection:0.7.6,0\textsubscript{I}:74,ega0/ega0-7.tex,1110,927F13882C59F6E864A46AFE34983D4AE2009225EACB0580534819E173FBEE77,english_discovery,unreviewed
ega:0.7.6.13:proof,0,proof,proof,,ega:0.7.6.13,0\textsubscript{I}:74,ega0/ega0-7.tex,1115,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:0.7.6.14,0,corollary,7.6.14,0.7.6.14,ega:subsection:0.7.6,0\textsubscript{I}:74,ega0/ega0-7.tex,1123,B0FF50DF278DAFD59B46C397ABAD84200173656474FFD87624A295A0B98C5FD2,english_discovery,unreviewed
ega:0.7.6.14:proof,0,proof,proof,,ega:0.7.6.14,0\textsubscript{I}:74,ega0/ega0-7.tex,1128,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:0.7.6.15,0,statement,7.6.15,0.7.6.15,ega:subsection:0.7.6,0\textsubscript{I}:74,ega0/ega0-7.tex,1135,9993E53C1A3EF16F3BA9AD1A93D31E666B20C3A05BB9F36454FEE88B58685F14,english_discovery,unreviewed
ega:0.7.6.16,0,proposition,7.6.16,0.7.6.16,ega:subsection:0.7.6,0\textsubscript{I}:75,ega0/ega0-7.tex,1150,C22C8FD01933C469D19D4F8DF61E348E4AD7FCC38BC38D86433945C562DA354F,english_discovery,unreviewed
ega:0.7.6.16:proof,0,proof,proof,,ega:0.7.6.16,0\textsubscript{I}:75,ega0/ega0-7.tex,1154,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:0.7.6.17,0,proposition,7.6.17,0.7.6.17,ega:subsection:0.7.6,0\textsubscript{I}:75,ega0/ega0-7.tex,1160,16347752836384D9F38BBA720396E4A5C95DCF78EFC6A0B7EB0682F5A027A3B1,english_discovery,unreviewed
ega:0.7.6.17:proof,0,proof,proof,,ega:0.7.6.17,0\textsubscript{I}:75,ega0/ega0-7.tex,1167,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:0.7.6.18,0,corollary,7.6.18,0.7.6.18,ega:subsection:0.7.6,0\textsubscript{I}:75,ega0/ega0-7.tex,1196,A1665D0ECC0C881834C97FE34B7F34BD8E5B37469B9B9A026B4BB02DE971AAA3,english_discovery,unreviewed
ega:0.7.6.18:proof,0,proof,proof,,ega:0.7.6.18,0\textsubscript{I}:75,ega0/ega0-7.tex,1202,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:subsection:0.7.7,0,subsection,subsection:0.7.7,subsection:0.7.7,ega:section:0.7,0\textsubscript{I}:75,ega0/ega0-7.tex,1210,C0F8D1075047E608F44F47DDFB79E8A4E8ADA9B12AF43EF265F9BC2CB2C06742,english_discovery,unreviewed
ega:0.7.7.1,0,statement,7.7.1,0.7.7.1,ega:subsection:0.7.7,0\textsubscript{I}:75,ega0/ega0-7.tex,1213,C91CB13FAD9B4CB0385946609231CA5842FCEE3219413976D57D17CFF71598D7,english_discovery,unreviewed
ega:0.7.7.2,0,statement,7.7.2,0.7.7.2,ega:subsection:0.7.7,0\textsubscript{I}:76,ega0/ega0-7.tex,1231,3E077ACCC8268CEA8E42FF227BF4DA20F8C01D81AE10BA651C88E8AC38EA4E64,english_discovery,unreviewed
ega:0.7.7.3,0,statement,7.7.3,0.7.7.3,ega:subsection:0.7.7,0\textsubscript{I}:76,ega0/ega0-7.tex,1246,077C11DAB81C19FB41646EE165BD4270CBFF40788417E1432B7B477CCAA50803,english_discovery,unreviewed
ega:0.7.7.4,0,statement,7.7.4,0.7.7.4,ega:subsection:0.7.7,0\textsubscript{I}:76,ega0/ega0-7.tex,1256,BFAAF53786CC7DA34411DEBA38425F84CB703E153699916BBE1F5ACA88710352,english_discovery,unreviewed
ega:0.7.7.5,0,statement,7.7.5,0.7.7.5,ega:subsection:0.7.7,0\textsubscript{I}:76,ega0/ega0-7.tex,1263,D1062FE97B3309D7FD47170CEB120621CD7043C58057388A7236190961E522CB,english_discovery,unreviewed
ega:0.7.7.6,0,statement,7.7.6,0.7.7.6,ega:subsection:0.7.7,0\textsubscript{I}:76,ega0/ega0-7.tex,1276,B177024B142FED7FCAB290C3D38624F2DB107084743363FE3694F85AFFFFAF36,english_discovery,unreviewed
ega:0.7.7.7,0,proposition,7.7.7,0.7.7.7,ega:subsection:0.7.7,0\textsubscript{I}:77,ega0/ega0-7.tex,1300,30B5D76D739EC3646674656D203D06FB3880C320E2FF14793F298129CB09070A,english_discovery,unreviewed
ega:0.7.7.7:proof,0,proof,proof,,ega:0.7.7.7,0\textsubscript{I}:77,ega0/ega0-7.tex,1307,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:0.7.7.8,0,proposition,7.7.8,0.7.7.8,ega:subsection:0.7.7,0\textsubscript{I}:77,ega0/ega0-7.tex,1315,433C1A92514309590F5E123A9B8C8382616C96C6AC7792225059536585CF7D53,english_discovery,unreviewed
ega:0.7.7.8:proof,0,proof,proof,,ega:0.7.7.8,0\textsubscript{I}:77,ega0/ega0-7.tex,1322,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:subsection:0.7.8,0,subsection,subsection:0.7.8,subsection:0.7.8,ega:section:0.7,0\textsubscript{I}:77,ega0/ega0-7.tex,1329,2967A89AB1BAB4732A6E482BC0DAD1B34ACA02EE8F4C4376ED9E422B876CB45E,english_discovery,unreviewed
ega:0.7.8.1,0,statement,7.8.1,0.7.8.1,ega:subsection:0.7.8,0\textsubscript{I}:77,ega0/ega0-7.tex,1332,CFBF3FD584D02911771F7F527433A535F0395AE9AD9E2AB3E3D6C976DB3CE605,english_discovery,unreviewed
ega:0.7.8.2,0,proposition,7.8.2,0.7.8.2,ega:subsection:0.7.8,0\textsubscript{I}:77,ega0/ega0-7.tex,1348,0177DD9E83513703D465D96E1A58B0FDCB99CC76CAD091AFBE327599DED2E63F,english_discovery,unreviewed
ega:0.7.8.2:proof,0,proof,proof,,ega:0.7.8.2,0\textsubscript{I}:77,ega0/ega0-7.tex,1355,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:0.7.8.3,0,proposition,7.8.3,0.7.8.3,ega:subsection:0.7.8,0\textsubscript{I}:78,ega0/ega0-7.tex,1377,5C5641C00F0FE7BE193458EAD19AF46F5572792B487489A22A9531E417643358,english_discovery,unreviewed
ega:0.7.8.3:proof,0,proof,proof,,ega:0.7.8.3,0\textsubscript{I}:78,ega0/ega0-7.tex,1382,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:section:0.8,0,section,section:0.8,section:0.8,ega:volume:0,,ega0/ega0-8.tex,2,20AB4422AE904279F506C855E61975BF1E1C8CA62DD8AEC4C31CB07BD0149A24,english_discovery,unreviewed
ega:subsection:0.8.1,0,subsection,subsection:0.8.1,subsection:0.8.1,ega:section:0.8,,ega0/ega0-8.tex,5,721C9941F11CB4EBB51EDB7FDAF270CE330AE078C33AA68D78D72957BF7E449E,english_discovery,unreviewed
ega:0.8.1.1,0,statement,8.1.1,0.8.1.1,ega:subsection:0.8.1,0\textsubscript{III}:5,ega0/ega0-8.tex,9,5420B6C18D703A7FFB3A20A72C819FE5FA5AFD9117377143942499E773F585A9,english_discovery,unreviewed
ega:0.8.1.2,0,statement,8.1.2,0.8.1.2,ega:subsection:0.8.1,0\textsubscript{III}:5,ega0/ega0-8.tex,16,1E96144539E94A2B233B1B7A8A05548908EA03BC55F37A9A4CC774D11416D23D,english_discovery,unreviewed
ega:0.8.1.2:diagram:xymatrix:1,0,diagram,xymatrix:1,,ega:0.8.1.2,0\textsubscript{III}:5,ega0/ega0-8.tex,22,492BDC8578F7AAD81712916C9F333CF7C19B7B6DCF10E41E7BD08CB8DD7A095D,english_discovery,unreviewed
ega:0.8.1.3,0,statement,8.1.3,0.8.1.3,ega:subsection:0.8.1,0\textsubscript{III}:5,ega0/ega0-8.tex,40,EB9C9C1AB4CACE397711CB3511164AB94A44D572E59170F25FF7E8BA77BCB407,english_discovery,unreviewed
ega:0.8.1.3:diagram:xymatrix:1,0,diagram,xymatrix:1,,ega:0.8.1.3,0\textsubscript{III}:6,ega0/ega0-8.tex,47,492BDC8578F7AAD81712916C9F333CF7C19B7B6DCF10E41E7BD08CB8DD7A095D,english_discovery,unreviewed
ega:0.8.1.3.1,0,subitem,8.1.3,0.8.1.3.1,ega:0.8.1.3,0\textsubscript{III}:6,ega0/ega0-8.tex,53,E246A717433EA4D937D2C46689C144EFFF6DB4F413CF3AB3FAF8B0FD21B1B8CF,english_discovery,unreviewed
ega:0.8.1.4,0,proposition,8.1.4,0.8.1.4,ega:subsection:0.8.1,0\textsubscript{III}:6,ega0/ega0-8.tex,87,B87F3E2A9C99C333C46028E2FA22594799244FE4A8B460C263E341A23D053735,english_discovery,unreviewed
ega:0.8.1.4:proof,0,proof,proof,,ega:0.8.1.4,0\textsubscript{III}:6,ega0/ega0-8.tex,91,82254B80D75A93E42D5A0698010614566C6A1DC34F33F625898E6FD258B9C778,english_discovery,unreviewed
ega:0.8.1.5,0,statement,8.1.5,0.8.1.5,ega:subsection:0.8.1,0\textsubscript{III}:6,ega0/ega0-8.tex,104,017E67E7212F591741C76F6911F9D2488260A78E0C0E9DEE9016D0A542A7A462,english_discovery,unreviewed
ega:0.8.1.6,0,statement,8.1.6,0.8.1.6,ega:subsection:0.8.1,0\textsubscript{III}:7,ega0/ega0-8.tex,137,88FD19B4A968FB04B7D64B6B2D8FE8F665DE82B7DB793B814002556DA269E7F5,english_discovery,unreviewed
ega:0.8.1.7,0,proposition,8.1.7,0.8.1.7,ega:subsection:0.8.1,0\textsubscript{III}:7,ega0/ega0-8.tex,145,B937BBD33CEA824CBB4131496BFEE389A41567B07487A0859CFCD58C9FDAEF13,english_discovery,unreviewed
ega:0.8.1.8,0,statement,8.1.8,0.8.1.8,ega:subsection:0.8.1,0\textsubscript{III}:7,ega0/ega0-8.tex,150,8EAFEC1E3E7E62FE9685713798FDEBF1A53D882C8C2449D0B75676427C09B07F,english_discovery,unreviewed
ega:0.8.1.9,0,statement,8.1.9,0.8.1.9,ega:subsection:0.8.1,0\textsubscript{III}:7,ega0/ega0-8.tex,172,9792EAAA3E7C137149FFCBE23230D1EC74C69D30C6C11B0832CA445B3CFDFBFD,english_discovery,unreviewed
ega:0.8.1.10,0,statement,8.1.10,0.8.1.10,ega:subsection:0.8.1,0\textsubscript{III}:8,ega0/ega0-8.tex,192,5A9919F36A79223C4DC2F66F03A1320269977F1A5A435635DDE4692493F04833,english_discovery,unreviewed
ega:0.8.1.11,0,statement,8.1.11,0.8.1.11,ega:subsection:0.8.1,0\textsubscript{III}:8,ega0/ega0-8.tex,201,5C5EA07581BA1A418F2544D72F160FDFA4E49418C6EE784BDFCF932805702092,english_discovery,unreviewed
ega:subsection:0.8.2,0,subsection,subsection:0.8.2,subsection:0.8.2,ega:section:0.8,0\textsubscript{III}:8,ega0/ega0-8.tex,206,51D04C396C3BF851756D062E2DBC88EFF6D6997D208ED3F008EA8938FB2D2ABC,english_discovery,unreviewed
ega:0.8.2.1,0,statement,8.2.1,0.8.2.1,ega:subsection:0.8.2,0\textsubscript{III}:8,ega0/ega0-8.tex,209,49A39D392455ED530C35FFEAA6D08772BBDB8F3C08784C48B25117440A7B97E0,english_discovery,unreviewed
ega:0.8.2.1.1,0,subitem,8.2.1,0.8.2.1.1,ega:0.8.2.1,0\textsubscript{III}:9,ega0/ega0-8.tex,214,98D9C0568BA6C052072A2EDC5CCFF38B19D7E901B664B2FB38A77EB2FB470C8C,english_discovery,unreviewed
ega:0.8.2.1:diagram:xymatrix:1,0,diagram,xymatrix:1,,ega:0.8.2.1,0\textsubscript{III}:9,ega0/ega0-8.tex,221,492BDC8578F7AAD81712916C9F333CF7C19B7B6DCF10E41E7BD08CB8DD7A095D,english_discovery,unreviewed
ega:0.8.2.1.2,0,subitem,8.2.1,0.8.2.1.2,ega:0.8.2.1,0\textsubscript{III}:9,ega0/ega0-8.tex,232,1F77A5E0BE500CECE240D634697B596583D9F71249E5F0699375491E929343CF,english_discovery,unreviewed
ega:0.8.2.2,0,statement,8.2.2,0.8.2.2,ega:subsection:0.8.2,0\textsubscript{III}:9,ega0/ega0-8.tex,241,2FA008B9151E61A96BF6A17AF043F05256ACA49FE555BE015D8950BE4D678127,english_discovery,unreviewed
ega:0.8.2.3,0,statement,8.2.3,0.8.2.3,ega:subsection:0.8.2,0\textsubscript{III}:10,ega0/ega0-8.tex,252,8639900768B16EE9B98BA07251FC316E02582A4D76A01B7510AB521D7023D644,english_discovery,unreviewed
ega:0.8.2.4,0,statement,8.2.4,0.8.2.4,ega:subsection:0.8.2,0\textsubscript{III}:10,ega0/ega0-8.tex,258,FC5CC9AD10D3359D4E26A9A753A86C524A69E5358F3C750141BE05D1E22AA33F,english_discovery,unreviewed
ega:0.8.2.5,0,statement,8.2.5,0.8.2.5,ega:subsection:0.8.2,0\textsubscript{III}:10,ega0/ega0-8.tex,264,3341521439AE7AE595DA100052471AF5BD2BA083A73315B9A7E1C1B8E4F1B62F,english_discovery,unreviewed
ega:0.8.2.5:diagram:xymatrix:1,0,diagram,xymatrix:1,,ega:0.8.2.5,0\textsubscript{III}:10,ega0/ega0-8.tex,272,492BDC8578F7AAD81712916C9F333CF7C19B7B6DCF10E41E7BD08CB8DD7A095D,english_discovery,unreviewed
ega:0.8.2.5:diagram:xymatrix:2,0,diagram,xymatrix:2,,ega:0.8.2.5,0\textsubscript{III}:11,ega0/ega0-8.tex,282,492BDC8578F7AAD81712916C9F333CF7C19B7B6DCF10E41E7BD08CB8DD7A095D,english_discovery,unreviewed
ega:0.8.2.6,0,statement,8.2.6,0.8.2.6,ega:subsection:0.8.2,0\textsubscript{III}:11,ega0/ega0-8.tex,293,0EDB3A2151223A460C385BE73FA192A36B03F638F3AD5BE5EFA97CEC0FE942FC,english_discovery,unreviewed
ega:0.8.2.7,0,statement,8.2.7,0.8.2.7,ega:subsection:0.8.2,0\textsubscript{III}:11,ega0/ega0-8.tex,311,0C2AF9FB038C0D5FB947BD49F8B58A354F6F5175369592282D8E97D2E5A4557F,english_discovery,unreviewed
ega:0.8.2.7:diagram:xymatrix:1,0,diagram,xymatrix:1,,ega:0.8.2.7,0\textsubscript{III}:11,ega0/ega0-8.tex,317,492BDC8578F7AAD81712916C9F333CF7C19B7B6DCF10E41E7BD08CB8DD7A095D,english_discovery,unreviewed
ega:0.8.2.8,0,statement,8.2.8,0.8.2.8,ega:subsection:0.8.2,0\textsubscript{III}:12,ega0/ega0-8.tex,335,EAF81D26F7335E93550B15488A6269974DCD27FEFAA901657810F531A01073DA,english_discovery,unreviewed
ega:section:0.9,0,section,section:0.9,section:0.9,ega:volume:0,,ega0/ega0-9.tex,2,98300F4CAB10D6F2CA12834B71F722C6D7B0EE519BAE302C4A446225446FB581,english_discovery,unreviewed
ega:subsection:0.9.1,0,subsection,subsection:0.9.1,subsection:0.9.1,ega:section:0.9,,ega0/ega0-9.tex,5,44783174B1402E80D81A1AD0C87D6D45528A08306B47610BBE43865EAD90EE0E,english_discovery,unreviewed
ega:0.9.1.1,0,definition,9.1.1,0.9.1.1,ega:subsection:0.9.1,,ega0/ega0-9.tex,8,5C41FECA8E182AA4A98C69C01B657B31943DDCD87B94AFF2D643431F6493570B,english_discovery,unreviewed
